run_id,observable,mean,std,naive_se,block_se,block_size_frames,n_blocks,tau_int_frames,tau_se,n_used_frames,target_pressure_GPa,target_density_g_cm3,target_temperature_K
r02_cold_w,pressure_GPa,0.016933418786105107,0.011541751980033798,0.005770875990016899,nan,1,4,0.5,0.005770875990016899,4,0.0001,0.000449,76.0
r02_cold_w,density_g_cm3,0.008863373774812581,1.9565773675999058e-07,9.782886837999529e-08,nan,1,4,0.8817141716258313,1.2991100375247177e-07,4,0.0001,0.000449,76.0
r02_cold_w,temperature_K,68.21154456983703,31.241098405467017,15.620549202733509,nan,1,4,0.5,15.620549202733509,4,0.0001,0.000449,76.0
