frame,time_fs,temperature_K,pressure_GPa,density_g_cm3,volume_A3,potential_energy_eV_per_atom,kinetic_energy_eV_per_atom,n_atoms
0.0,0.0,91.88361255524276,0.006635050444515808,0.008863588528829338,3374.9999999999986,-693.2862141927084,0.011876871629481088,3.0
1.0,10.0,22.218882785925828,0.027382288085394342,0.008863474414502567,3375.0434520183426,-693.2770182291666,0.002872011790353479,3.0
2.0,20.0,80.6411905751997,0.02645997883715079,0.008863282642288327,3375.116476831166,-693.2842610677084,0.010423676669594747,3.0
3.0,30.0,78.10249236297983,0.007256357777359483,0.008863149513630092,3375.167172661949,-693.2837727864584,0.010095524652776727,3.0
