model,frame,molecule_index,species,n_atoms,atom_indices,formula_symbols,formal_charge_sum_e,dft_raw_iao_charge_sum_e,dft_iao_charge_e,mlip_predicted_charge_e,error_e,abs_error_e,centroid_x_A,centroid_y_A,centroid_z_A
polar1m,38,14,HO,2,40 26,O H,-1.0,1.71608,-0.28391999999999995,-0.37340389937150004,-0.08948389937150009,0.08948389937150009,12.17465507,12.515530405,10.56267332
polar1m,38,15,H2O,3,30 36 37,O H H,0.0,1.980696,-0.019303999999999877,-0.013395763933669999,0.005908236066329878,0.005908236066329878,12.867425323333334,12.433898116666667,14.855455423333332
polar1m,39,0,H2O,3,0 14 32,O H H,0.0,1.976855,-0.023145000000000082,-0.015106037259100005,0.008038962740900078,0.008038962740900078,15.374564976666667,9.593713093333333,12.081193956666667
polar1m,39,1,H3O,4,1 6 27 28,O H H H,1.0,2.498349,0.49834900000000004,0.411035450175,-0.08731354982500006,0.08731354982500006,13.5794785625,9.4628756025,9.44704699
polar1m,39,2,H2O,3,16 2 4,O H H,0.0,2.091133,0.09113300000000008,0.031062418595,-0.06007058140500007,0.06007058140500007,14.524645203333334,11.888998906666666,12.079269340000002
polar1m,39,3,H2O,3,3 8 9,O H H,0.0,2.054964,0.05496400000000007,0.1648852508515,0.10992125085149992,0.10992125085149992,13.036114103333333,10.76525825,12.5213605
polar1m,39,4,H2O,3,13 5 10,O H H,0.0,1.853306,-0.14669400000000005,-0.08435979858085,0.06233420141915004,0.06233420141915004,9.707205293333333,10.99472198,11.540631933333335
polar1m,39,5,H2O,3,20 7 19,O H H,0.0,1.981265,-0.01873499999999989,-0.01706369034945,0.001671309650549891,0.001671309650549891,11.578587200000001,14.526826596666666,12.625371883333335
polar1m,39,6,H2O,3,23 11 17,O H H,0.0,2.142235,0.142235,0.07492650672790001,-0.06730849327209999,0.06730849327209999,7.65796679,11.887300033333332,10.806401963333334
polar1m,39,7,H,1,12,H,1.0,0.231115,0.231115,0.324446380138,0.09333138013799999,0.09333138013799999,12.0,12.0,12.0
polar1m,39,8,H2O,3,21 15 30,O H H,0.0,2.043019,0.043019000000000085,0.009189635515099999,-0.033829364484900086,0.033829364484900086,10.366016116666666,11.155377890000002,13.989631483333334
polar1m,39,9,HO,2,29 18,O H,-1.0,1.690002,-0.30999799999999994,-0.444709919393,-0.13471191939300003,0.13471191939300003,12.163205655,12.568458215,10.416012994999999
polar1m,39,10,H2O,3,22 25 26,O H H,0.0,1.981656,-0.018343999999999916,-0.01565478928392,0.002689210716079915,0.002689210716079915,12.818861346666665,12.527593860000001,14.85066225
polar1m,39,11,HO,2,31 24,O H,-1.0,1.456102,-0.543898,-0.4386514127251,0.1052465872749,0.1052465872749,12.662777975000001,8.76654658,6.86593347
polar1m,40,0,H2O,3,43 0 17,O H H,0.0,2.166015,0.16601500000000002,0.0931708738208,-0.07284412617920002,0.07284412617920002,11.333072893333332,12.621076780000001,6.819090743333333
polar1m,40,1,H2O,3,29 1 45,O H H,0.0,2.05991,0.05990999999999991,0.1445608511567,0.0846508511567001,0.0846508511567001,10.99716369,13.605636600000002,8.925137213333334
polar1m,40,2,H2O,3,2 34 51,O H H,0.0,2.178841,0.17884099999999992,0.1298598833383,-0.04898111666169991,0.04898111666169991,7.943624393333333,11.863309843333333,12.610093643333334
polar1m,40,3,H2O,3,3 4 33,O H H,0.0,1.9864989999999998,-0.013501000000000096,0.0048574935645,0.018358493564500096,0.018358493564500096,15.88035437,14.289482163333332,15.182884526666667
polar1m,40,4,H2O,3,5 37 47,O H H,0.0,2.075466,0.07546599999999992,0.0317156948149,-0.043750305185099925,0.043750305185099925,12.146595586666669,8.78926111,8.844953956666666
polar1m,40,5,H2O,3,56 6 16,O H H,0.0,2.0564459999999998,0.05644599999999994,0.0275187510997,-0.02892724890029994,0.02892724890029994,16.244624079999998,9.165221833333334,12.032585456666666
polar1m,40,6,H3O,4,7 30 48 60,O H H H,1.0,2.76043,0.7604299999999999,0.8687972612682,0.10836726126820007,0.10836726126820007,11.270280815,8.067785760000001,16.6492167
polar1m,40,7,H3O,4,39 8 49 53,O H H H,1.0,2.7181859999999998,0.718186,0.7743515260517,0.0561655260517,0.0561655260517,14.68317773,10.865788570000001,12.8082047725
polar1m,40,8,H2O,3,44 9 19,O H H,0.0,2.008885,0.00888499999999992,0.007738424465100003,-0.0011465755348999181,0.0011465755348999181,13.993658610000002,13.11870914,14.336677776666667
polar1m,40,9,H2O,3,10 11 58,O H H,0.0,2.0357469999999998,0.03574699999999997,0.0306897554546,-0.005057244545399974,0.005057244545399974,10.16011672,11.2118775,11.904762456666667
polar1m,40,10,H2O,3,31 12 42,O H H,0.0,1.923303,-0.07669700000000007,-0.020223647356090002,0.05647335264391007,0.05647335264391007,14.523982276666667,11.69391788,10.394297256666668
polar1m,40,11,H2O,3,24 13 52,O H H,0.0,2.139995,0.13999499999999993,0.0770968459546,-0.06289815404539993,0.06289815404539993,12.281180583333333,9.574387506666667,10.919697563333335
polar1m,40,12,H2O,3,25 14 32,O H H,0.0,1.94411,-0.055889999999999995,-0.035351932048799994,0.0205380679512,0.0205380679512,11.389760056666667,12.777415833333334,13.729181383333334
polar1m,40,13,H3O,4,15 21 23 41,O H H H,1.0,2.751762,0.7517619999999999,0.799477688968,0.04771568896800005,0.04771568896800005,10.982574935,14.89184623,11.3123672325
polar1m,40,14,H2O,3,20 18 57,O H H,0.0,1.888153,-0.11184700000000003,-0.03374501690265,0.07810198309735003,0.07810198309735003,10.902841373333333,7.164694636666667,9.881843206666668
polar1m,40,15,H2O,3,27 22 61,O H H,0.0,1.863962,-0.1360380000000001,-0.2515862137079,-0.11554821370789992,0.11554821370789992,11.953010053333335,12.557150566666666,11.12140488
polar1m,40,16,H2O,3,59 26 38,O H H,0.0,2.128283,0.12828299999999998,0.0634989626706,-0.06478403732939998,0.06478403732939998,12.358539893333335,8.539900179999998,14.463568983333332
polar1m,40,17,HO,2,50 28,O H,-1.0,1.435616,-0.564384,-0.6107005923985,-0.046316592398500056,0.046316592398500056,12.65473375,10.74024854,12.757588915
polar1m,40,18,H2O,3,35 36 55,O H H,0.0,2.041605,0.04160500000000006,0.009608976542999997,-0.03199602345700006,0.03199602345700006,10.960567053333333,10.299680163333333,14.254387486666667
polar1m,40,19,H2O,3,46 40 54,O H H,0.0,1.836783,-0.163217,-0.11133557185503,0.05188142814497,0.05188142814497,5.9239317400000004,10.871519073333333,12.510324146666667
polar1m,41,0,H2O,3,42 0 19,O H H,0.0,2.168262,0.16826200000000002,0.1039184294641,-0.06434357053590002,0.06434357053590002,11.26079901,12.298760753333333,6.707578396666666
polar1m,41,1,H2O,3,30 1 45,O H H,0.0,2.036494,0.03649399999999997,0.03827460110194,0.0017806011019400325,0.0017806011019400325,10.95417143,13.139435356666667,8.858026606666666
polar1m,41,2,H2O,3,2 36 51,O H H,0.0,2.252928,0.25292799999999993,0.202398441732,-0.05052955826799993,0.05052955826799993,7.817368996666666,11.507584153333335,12.481561113333333
polar1m,41,3,H2O,3,3 4 35,O H H,0.0,1.942354,-0.057646000000000086,-0.0184035673738,0.039242432626200086,0.039242432626200086,15.810786243333334,13.866726033333334,15.124815416666666
polar1m,41,4,H2O,3,44 5 32,O H H,0.0,1.909323,-0.09067699999999984,-0.020429644733599997,0.07024735526639984,0.07024735526639984,8.985559476666667,12.745467943333333,11.122904883333334
polar1m,41,5,H2O,3,6 37 47,O H H,0.0,2.154129,0.15412900000000007,0.1527548804879,-0.0013741195121000638,0.0013741195121000638,12.035165243333333,8.445667756666666,8.72004818
polar1m,41,6,H2O,3,55 7 18,O H H,0.0,2.069648,0.06964799999999999,0.0277703404427,-0.04187765955729999,0.04187765955729999,16.162384130000003,8.791287989999999,11.857598363333333
polar1m,41,7,H2O,3,49 8 11,O H H,0.0,2.137552,0.13755200000000006,0.079401019960668,-0.058150980039332056,0.058150980039332056,13.693371263333333,15.594441786666666,14.788466816666665
polar1m,41,8,H3O,4,38 9 48 53,O H H H,1.0,2.710425,0.7104250000000001,0.7820063792164,0.07158137921639995,0.07158137921639995,14.583062665,10.392579545,12.7550199925
polar1m,41,9,H2O,3,43 10 21,O H H,0.0,1.951217,-0.048783000000000076,-0.0287495627999,0.020033437200100077,0.020033437200100077,13.890922756666667,12.732055916666667,14.257113250000002
polar1m,41,10,H2O,3,12 13 57,O H H,0.0,2.043861,0.04386100000000004,0.0360905081033,-0.007770491896700038,0.007770491896700038,10.066070486666668,10.859087583333334,11.893249313333333
polar1m,41,11,H2O,3,33 14 41,O H H,0.0,1.9409139999999998,-0.05908600000000008,-0.02410301379853,0.034982986201470084,0.034982986201470084,14.432348193333333,11.329375426666665,10.319107053333333
polar1m,41,12,H2O,3,26 15 52,O H H,0.0,2.137646,0.137646,0.0747439488768,-0.06290205112319999,0.06290205112319999,12.152662403333332,9.208654243333333,10.861277366666668
polar1m,41,13,H2O,3,27 16 34,O H H,0.0,1.9126729999999998,-0.0873270000000001,-0.0432209670543,0.0441060329457001,0.0441060329457001,11.375543603333334,12.364785146666668,13.587680073333333
polar1m,41,14,H3O,4,17 23 25 40,O H H H,1.0,2.688783,0.6887830000000001,0.7035430073735001,0.014760007373499917,0.014760007373499917,10.85079194,14.51206548,11.2439978325
polar1m,41,15,H2O,3,22 20 56,O H H,0.0,1.815758,-0.18424200000000002,-0.15507656149565,0.029165438504350022,0.029165438504350022,10.874113573333332,6.847708190000001,9.791023743333334
polar1m,41,16,H2O,3,28 24 60,O H H,0.0,1.956589,-0.04341100000000009,-0.006271921098100007,0.03713907890190008,0.03713907890190008,11.888900856666666,12.293335866666666,11.11142909
polar1m,41,17,HO,2,50 29,O H,-1.0,1.404213,-0.595787,-0.7195196598767,-0.12373265987670001,0.12373265987670001,12.452966275000001,10.37135082,12.65915152
polar1m,41,18,H2O,3,31 58 59,O H H,0.0,1.932054,-0.06794599999999995,-0.025861393660300002,0.042084606339699945,0.042084606339699945,13.351710203333333,14.693096753333334,12.918159170000001
polar1m,41,19,H2O,3,46 39 54,O H H,0.0,1.835177,-0.1648229999999999,-0.15926536917669998,0.005557630823299908,0.005557630823299908,5.83440233,10.533999566666667,12.372116163333333
polar1m,42,0,H2O,3,27 0 1,O H H,0.0,2.011346,0.011346000000000078,-0.002645708620500002,-0.01399170862050008,0.01399170862050008,14.505523243333334,13.683355763333333,10.77566527
polar1m,42,1,H2O,3,34 2 24,O H H,0.0,1.957066,-0.04293400000000008,-0.013167012482800004,0.02976698751720008,0.02976698751720008,8.861441739999998,12.371341016666667,11.147788256666667
polar1m,42,2,H2O,3,36 3 6,O H H,0.0,2.202188,0.20218799999999992,0.1226893402636,-0.07949865973639993,0.07949865973639993,13.577882019999999,15.29355334,14.888837976666666
polar1m,42,3,H3O,4,29 4 35 38,O H H H,1.0,2.7015450000000003,0.7015450000000001,0.7438777275381,0.04233272753809991,0.04233272753809991,14.329427950000001,9.969672902500001,12.85267833
polar1m,42,4,H2O,3,33 5 15,O H H,0.0,1.905867,-0.09413300000000008,-0.040912773460199996,0.05322022653980008,0.05322022653980008,13.678146923333335,12.340951129999999,14.392564916666666
polar1m,42,5,H2O,3,7 10 39,O H H,0.0,2.118416,0.11841600000000008,0.056588184088457,-0.06182781591154308,0.06182781591154308,9.941205716666667,10.44943542,12.036538736666666
polar1m,42,6,H2O,3,8 9 28,O H H,0.0,2.048004,0.04800400000000005,0.04227343760434,-0.005730562395660048,0.005730562395660048,16.097560686666668,12.999605596666667,7.97161125
polar1m,42,7,H2O,3,25 11 31,O H H,0.0,2.003449,0.0034489999999999243,-0.0013011023402999984,-0.004750102340299923,0.004750102340299923,14.217532106666667,10.96814913,10.4340727
polar1m,42,8,H2O,3,19 12 26,O H H,0.0,1.9171099999999999,-0.08289000000000007,-0.039251819253,0.04363818074700007,0.04363818074700007,11.173970466666667,11.958410213333332,13.672692040000001
polar1m,42,9,H2O,3,13 16 18,O H H,0.0,2.251576,0.2515760000000001,0.1701257824896,-0.08145021751040007,0.08145021751040007,10.376163669999999,14.44584856,11.271225536666668
polar1m,42,10,H2O,3,14 21 32,O H H,0.0,1.876989,-0.12301099999999998,-0.05293884873393,0.07007215126606998,0.07007215126606998,13.707186010000001,12.79183697,8.906370106666667
polar1m,42,11,H3O,4,20 17 30 42,O H H H,1.0,2.650022,0.650022,0.7145974263543,0.06457542635430003,0.06457542635430003,11.69810226,12.2654450675,11.330383945
polar1m,42,12,HO,2,37 22,O H,-1.0,1.464301,-0.5356989999999999,-0.6471825167539,-0.11148351675390011,0.11148351675390011,12.202346665,10.052973654999999,12.769194755000001
polar1m,42,13,H2O,3,23 40 41,O H H,0.0,1.8921240000000001,-0.10787599999999992,-0.05275208875529999,0.055123911244699925,0.055123911244699925,13.136128896666667,14.314256936666666,13.068988576666667
polar1m,43,0,H2O,3,23 0 1,O H H,0.0,1.9979500000000001,-0.0020499999999999408,-0.002110829576800005,-6.08295768000644e-05,6.08295768000644e-05,14.253549436666665,13.479047880000001,10.523443266666668
polar1m,43,1,H2O,3,29 2 20,O H H,0.0,1.94266,-0.05734,-0.021184081211700005,0.0361559187883,0.0361559187883,8.612690113333334,12.159953036666666,10.848339293333334
polar1m,43,2,H2O,3,31 3 18,O H H,0.0,1.9557280000000001,-0.04427199999999992,-0.030560173094299998,0.013711826905699925,0.013711826905699925,12.39274348,10.08358713,12.562668466666665
polar1m,43,3,H2O,3,28 4 11,O H H,0.0,1.9528949999999998,-0.047105000000000063,-0.013807065784900001,0.033297934215100064,0.033297934215100064,13.418580920000002,12.092976386666669,14.255615983333334
polar1m,43,4,H2O,3,5 6 33,O H H,0.0,2.134519,0.1345189999999999,0.0593280009925,-0.0751909990074999,0.0751909990074999,9.785238913333334,10.261087393333334,11.93500905
polar1m,43,5,H2O,3,21 7 26,O H H,0.0,2.001087,0.0010870000000001157,-0.0007039830088000007,-0.0017909830088001163,0.0017909830088001163,13.95996163,10.804264503333334,10.30646567
polar1m,43,6,H2O,3,15 8 22,O H H,0.0,1.942671,-0.05732899999999991,-0.023212008178199996,0.03411699182179991,0.03411699182179991,10.964685706666666,11.835888903333334,13.520707083333333
polar1m,43,7,H2O,3,9 12 14,O H H,0.0,2.208505,0.2085050000000001,0.0884815528988,-0.12002344710120011,0.12002344710120011,10.070278386666667,14.219159763333332,11.092083930000001
polar1m,43,8,H2O,3,10 17 27,O H H,0.0,1.940721,-0.05927900000000008,-0.012505084276100004,0.04677391572390008,0.04677391572390008,13.408648050000002,12.60072132,8.824449003333333
polar1m,43,9,H3O,4,16 13 25 36,O H H H,1.0,2.701969,0.7019690000000001,0.8211617842323999,0.11919278423239987,0.11919278423239987,11.58856336,12.082376974999999,11.286078410000002
polar1m,43,10,H2O,3,19 34 35,O H H,0.0,2.058441,0.058441000000000076,0.032503094524099996,-0.02593790547590008,0.02593790547590008,12.868010643333333,14.065366826666667,12.930145483333334
polar1m,43,11,H2O,3,24 30 32,O H H,0.0,2.162852,0.16285199999999994,0.1026088483632,-0.06024315163679994,0.06024315163679994,14.291017663333335,9.632428816666666,12.775370950000001
polar1m,44,0,H2O,3,21 0 1,O H H,0.0,2.003757,0.003756999999999955,-0.0027070492506000056,-0.00646404925059996,0.00646404925059996,13.95801427,13.403732083333333,10.209436113333334
polar1m,44,1,H2O,3,28 2 17,O H H,0.0,2.072172,0.07217200000000007,0.0497267469764,-0.02244525302360007,0.02244525302360007,11.981791143333332,10.020614033333333,12.294697153333333
polar1m,44,2,H2O,3,26 3 10,O H H,0.0,1.956094,-0.043905999999999945,-0.015815585851699995,0.02809041414829995,0.02809041414829995,13.092189,11.953504869999998,14.016352213333334
polar1m,44,3,H2O,3,4 5 30,O H H,0.0,2.123728,0.123728,0.05469965189697,-0.06902834810303,0.06902834810303,9.48424576,10.232001613333333,11.764604743333335
polar1m,44,4,H2O,3,19 6 24,O H H,0.0,1.993188,-0.006812000000000096,-0.005205981433399998,0.0016060185666000974,0.0016060185666000974,13.659533093333332,10.764280246666667,10.089485536666666
polar1m,44,5,H2O,3,14 7 20,O H H,0.0,1.932156,-0.0678439999999999,-0.0221534110606,0.04569058893939991,0.04569058893939991,10.710093506666666,11.915508446666665,13.304063406666666
polar1m,44,6,H2O,3,8 11 13,O H H,0.0,2.160553,0.16055299999999995,0.06382860615847,-0.09672439384152995,0.09672439384152995,9.741815036666667,14.113685263333332,10.834576703333333
polar1m,44,7,H2O,3,9 16 25,O H H,0.0,1.927415,-0.07258499999999996,-0.0171160120517,0.05546898794829996,0.05546898794829996,13.126032263333334,12.634269973333332,8.662284643333333
polar1m,44,8,H3O,4,15 12 23 33,O H H H,1.0,2.643521,0.643521,0.8063398711389,0.16281887113890003,0.16281887113890003,11.3701747425,12.0352932525,11.125247215000002
polar1m,44,9,H2O,3,18 31 32,O H H,0.0,2.115819,0.115819,0.051670551300004995,-0.064148448699995,0.064148448699995,12.524096273333333,13.97237449,12.697257156666666
polar1m,44,10,H2O,3,22 27 29,O H H,0.0,2.071594,0.0715940000000001,0.0367326475679,-0.034861352432100104,0.034861352432100104,14.016529210000002,9.612928743333333,12.5183382
polar1m,45,0,H2O,3,22 0 1,O H H,0.0,1.880369,-0.11963100000000004,-0.07134737446908,0.04828362553092004,0.04828362553092004,13.598753386666667,13.4989074,9.94966986
polar1m,45,1,H2O,3,30 2 6,O H H,0.0,2.1267449999999997,0.12674499999999989,0.05668932758272,-0.07005567241727989,0.07005567241727989,12.881537283333332,15.04492569,14.556706916666668
polar1m,45,2,H3O,4,28 3 17 19,O H H H,1.0,2.550313,0.550313,0.6284194998442,0.07810649984419993,0.07810649984419993,12.387422675,17.3620591675,8.40324914
polar1m,45,3,H2O,3,31 4 16,O H H,0.0,2.073036,0.07303600000000005,0.10640693083410001,0.03337093083409996,0.03337093083409996,11.667494679999999,10.024923536666666,12.020896846666666
polar1m,45,4,H2O,3,27 5 12,O H H,0.0,1.9508510000000001,-0.04914899999999994,-0.0240654293448,0.025083570655199942,0.025083570655199942,12.781572616666667,11.930179619999999,13.860951716666667
polar1m,45,5,H2O,3,7 8 35,O H H,0.0,2.193799,0.193799,0.13336974009879998,-0.060429259901200016,0.060429259901200016,9.171247843333333,10.278394816666667,11.612435929999998
polar1m,45,6,H2O,3,20 9 26,O H H,0.0,2.003635,0.0036349999999998883,0.005336964502900001,0.0017019645029001124,0.0017019645029001124,13.339451159999998,10.810191116666667,9.93456039
polar1m,45,7,H2O,3,14 10 21,O H H,0.0,1.860579,-0.1394209999999999,-0.09840403869719999,0.041016961302799915,0.041016961302799915,10.344765366666667,12.00006423,13.1169155
polar1m,45,8,HO,2,11 23,O H,-1.0,1.6590159999999998,-0.3409840000000001,-0.3787295613442,-0.037745561344199874,0.037745561344199874,12.987432510000001,14.912135204999998,8.558443884999999
polar1m,45,9,H,1,13,H,1.0,0.420108,0.420108,0.37263956666,-0.047468433340000005,0.047468433340000005,12.0,12.0,12.0
polar1m,45,10,H2O,3,15 25 39,O H H,0.0,2.176434,0.17643399999999998,0.25565269589469997,0.07921869589469999,0.07921869589469999,10.839756463333332,12.067026753333332,10.616459796666666
polar1m,45,11,H2O,3,18 36 38,O H H,0.0,2.080096,0.080096,0.053249809891029995,-0.026846190108970006,0.026846190108970006,12.16403622,14.034866726666666,12.557742706666668
polar1m,45,12,H2O,3,24 29 33,O H H,0.0,2.11152,0.1115199999999999,0.060806406661879996,-0.0507135933381199,0.0507135933381199,13.751056246666666,9.666760793333333,12.314238436666665
polar1m,45,13,H2O,3,37 32 34,O H H,0.0,1.913501,-0.0864990000000001,-0.10002454929020001,-0.013525549290199904,0.013525549290199904,12.113248203333335,15.821663406666666,10.238536680000001
polar1m,46,0,H2O,3,31 0 1,O H H,0.0,1.832832,-0.16716800000000004,-0.1723050996661,-0.005137099666099959,0.005137099666099959,13.329771746666665,13.6521967,9.756657613333333
polar1m,46,1,H2O,3,2 3 30,O H H,0.0,1.924388,-0.07561200000000001,-0.005450077354899996,0.07016192264510002,0.07016192264510002,14.63613611,13.380091753333332,14.408246473333334
polar1m,46,2,H2O,3,41 4 9,O H H,0.0,1.906372,-0.09362800000000004,-0.06940351799130001,0.024224482008700032,0.024224482008700032,12.627617003333333,15.169770976666667,14.505371626666667
polar1m,46,3,H3O,4,39 5 23 26,O H H H,1.0,2.511381,0.5113809999999999,0.5942084789279,0.0828274789279001,0.0828274789279001,12.06458994,17.382846125,8.308850655
polar1m,46,4,HO,2,6 51,O H,-1.0,1.486611,-0.5133890000000001,-0.6647024638954,-0.1513134638953999,0.1513134638953999,11.670630315,17.156644675000003,13.626774914999999
polar1m,46,5,H2O,3,42 7 22,O H H,0.0,2.016435,0.016434999999999977,0.1185177080334,0.10208270803340003,0.10208270803340003,11.414990863333335,10.170256696666668,11.89074283
polar1m,46,6,H2O,3,38 8 16,O H H,0.0,2.029951,0.029951000000000005,-0.0082700923085,-0.0382210923085,0.0382210923085,12.539105413333333,11.9886122,13.79112231
polar1m,46,7,H2O,3,10 11 48,O H H,0.0,2.185602,0.18560199999999993,0.31440097838659997,0.12879897838660004,0.12879897838660004,8.931864426666666,10.411981410000001,11.48335425
polar1m,46,8,H2O,3,27 12 37,O H H,0.0,1.998538,-0.0014620000000000744,-0.0077708587050999995,-0.006308858705099925,0.006308858705099925,13.041164813333333,10.932495459999998,9.858805393333332
polar1m,46,9,H2O,3,18 13 44,O H H,0.0,2.117288,0.11728799999999995,0.04871125519276,-0.06857674480723995,0.06857674480723995,10.603476553333333,8.823204356666666,10.362549296666666
polar1m,46,10,H2O,3,19 14 28,O H H,0.0,1.801202,-0.19879800000000009,-0.29070319235340003,-0.09190519235339994,0.09190519235339994,9.983256576666667,12.129496009999999,12.985742886666666
polar1m,46,11,HO,2,15 32,O H,-1.0,1.651217,-0.34878300000000007,-0.34021165967019995,0.008571340329800115,0.008571340329800115,12.726506275,15.023369955,8.39539419
polar1m,46,12,H,1,17,H,1.0,0.413103,0.413103,0.41216057539,-0.0009424246099999922,0.0009424246099999922,12.0,12.0,12.0
polar1m,46,13,H2O,3,33 20 24,O H H,0.0,1.816222,-0.18377799999999994,-0.089375324547,0.09440267545299993,0.09440267545299993,9.954281913333332,15.61659119,13.92116111
polar1m,46,14,H2O,3,21 35 53,O H H,0.0,2.112878,0.11287799999999998,0.0722469165921,-0.040631083407899976,0.040631083407899976,10.639779073333333,12.14323583,10.453984723333335
polar1m,46,15,H2O,3,25 49 52,O H H,0.0,2.0733960000000002,0.07339600000000013,0.05406643450261,-0.01932956549739013,0.01932956549739013,11.86826585,14.139931013333333,12.470836656666668
polar1m,46,16,H2O,3,36 29 43,O H H,0.0,1.971516,-0.02848400000000001,-0.008488044142700001,0.019995955857300008,0.019995955857300008,15.343482253333335,11.974052630000001,11.817288343333333
polar1m,46,17,H2O,3,34 40 46,O H H,0.0,2.156926,0.1569259999999999,0.06293979287149999,-0.09398620712849991,0.09398620712849991,13.578996003333332,9.816103660000001,12.17673336
polar1m,46,18,H2O,3,50 45 47,O H H,0.0,1.994147,-0.005853000000000053,-0.020571779459600002,-0.01471877945959995,0.01471877945959995,11.815502506666666,15.960319976666668,10.143890943333332
polar1m,47,0,H2O,3,21 0 1,O H H,0.0,1.829451,-0.17054900000000012,-0.11241913586909999,0.05812986413090013,0.05812986413090013,13.18067448,13.756960426666666,9.60990777
polar1m,47,1,H2O,3,28 2 17,O H H,0.0,2.187111,0.18711099999999997,0.2969837598501,0.10987275985010003,0.10987275985010003,11.680184266666666,17.759768003333335,8.279635796666666
polar1m,47,2,H2O,3,30 3 14,O H H,0.0,2.086616,0.08661599999999997,0.12061122059820001,0.03399522059820004,0.03399522059820004,11.15708844333333,10.35628772,11.872026013333334
polar1m,47,3,H2O,3,27 4 10,O H H,0.0,2.130649,0.13064900000000002,0.06651060283179999,-0.06413839716820002,0.06413839716820002,12.324089846666666,12.006094816666668,13.74083821
polar1m,47,4,H2O,3,5 6 33,O H H,0.0,2.197581,0.19758099999999995,0.1787697784604,-0.018811221539599965,0.018811221539599965,8.711982139999998,10.583783986666667,11.380108806666668
polar1m,47,5,H2O,3,18 7 26,O H H,0.0,1.9957880000000001,-0.004211999999999938,0.008089598268399997,0.012301598268399935,0.012301598268399935,12.792174699999999,11.035958356666667,9.79605431
polar1m,47,6,H2O,3,12 8 19,O H H,0.0,1.819791,-0.180209,-0.1231832765041,0.0570257234959,0.0570257234959,9.748948579999999,12.335821963333336,12.927728683333333
polar1m,47,7,H2O,3,9 15 22,O H H,0.0,1.972319,-0.02768100000000001,-0.10414373129599999,-0.07646273129599998,0.07646273129599998,12.35996385,15.55920218,8.164836176666666
polar1m,47,8,H,1,11,H,1.0,0.461473,0.461473,0.466455519199,0.004982519199000002,0.004982519199000002,12.0,12.0,12.0
polar1m,47,9,H2O,3,13 24 36,O H H,0.0,2.114651,0.11465099999999995,0.06529366224999,-0.049357337750009944,0.049357337750009944,10.469903310000001,12.272900636666668,10.354549763333333
polar1m,47,10,H2O,3,16 34 35,O H H,0.0,2.155408,0.15540800000000005,0.0826622247697,-0.07274577523030004,0.07274577523030004,11.626449546666668,14.196382833333333,12.370396040000001
polar1m,47,11,H2O,3,25 20 31,O H H,0.0,1.893642,-0.10635799999999995,-0.0192361176014,0.08712188239859996,0.08712188239859996,15.025955683333335,12.094763630000001,11.75879478
polar1m,47,12,H2O,3,23 29 32,O H H,0.0,2.155519,0.15551899999999996,0.07360588386654,-0.08191311613345996,0.08191311613345996,13.47141878,9.95789132,12.089800116666666
polar1m,48,0,H2O,3,26 0 1,O H H,0.0,2.004702,0.0047020000000000395,-0.0007999241353000008,-0.00550192413530004,0.00550192413530004,13.076869963333332,13.78532828,9.46247409
polar1m,48,1,H2O,3,2 3 25,O H H,0.0,1.979591,-0.020408999999999955,0.006162241101300002,0.026571241101299957,0.026571241101299957,14.250309386666666,13.58604579,14.16369461
polar1m,48,2,H2O,3,9 4 17,O H H,0.0,1.8967420000000002,-0.10325799999999996,-0.0218869224191,0.08137107758089995,0.08137107758089995,14.06659587,14.40395133,12.162242990000001
polar1m,48,3,H2O,3,33 5 21,O H H,0.0,2.041941,0.041941000000000006,0.0469592586159,0.005018258615899995,0.005018258615899995,11.461240916666668,17.859354380000003,8.135767763333334
polar1m,48,4,H2O,3,35 6 18,O H H,0.0,2.080412,0.08041199999999998,0.06409543007613999,-0.01631656992385999,0.01631656992385999,10.9058355,10.421089316666666,11.815268713333333
polar1m,48,5,H2O,3,32 7 13,O H H,0.0,2.230102,0.23010200000000008,0.1942584980284,-0.03584350197160008,0.03584350197160008,12.070565996666668,11.964808606666665,13.669001756666667
polar1m,48,6,H2O,3,37 8 38,O H H,0.0,1.891706,-0.10829399999999995,-0.024714529514300004,0.08357947048569994,0.08357947048569994,15.511902996666668,14.857202209999999,9.454382136666666
polar1m,48,7,H2O,3,22 10 31,O H H,0.0,2.002133,0.002132999999999996,0.0126919150352,0.010558915035200005,0.010558915035200005,12.561172323333333,11.070839163333332,9.691894576666668
polar1m,48,8,H2O,3,15 11 23,O H H,0.0,1.9548619999999999,-0.04513800000000007,-0.0053907558321000006,0.03974724416790007,0.03974724416790007,9.554850636666666,12.522910156666667,12.846164323333332
polar1m,48,9,H2O,3,12 19 27,O H H,0.0,2.133619,0.133619,0.09245011210439999,-0.0411688878956,0.0411688878956,12.150388293333334,15.576226283333334,8.081658096666667
polar1m,48,10,H,1,14,H,1.0,0.41649,0.41649,0.465229064226,0.048739064225999995,0.048739064225999995,12.0,12.0,12.0
polar1m,48,11,H2O,3,16 29 45,O H H,0.0,2.1199369999999997,0.1199369999999999,0.058890054002399994,-0.06104694599759991,0.06104694599759991,10.235581723333334,12.332901993333332,10.211974633333334
