model,frame,atom_index,symbol,x_A,y_A,z_A,formal_charge_e,dft_raw_iao_charge_e,dft_iao_charge_e,mlip_predicted_charge_e,error_e,abs_error_e
polar1m,37,33,H,9.59066792,11.05897699,13.90048228,1.0,0.405756,0.405756,0.027006495744,-0.378749504256,0.378749504256
polar1m,37,34,H,9.33749369,12.97201541,11.90835951,1.0,0.340786,0.340786,0.0161982178688,-0.3245877821312,0.3245877821312
polar1m,37,35,H,15.92519079,8.82730978,12.35617638,1.0,0.40253,0.40253,0.0175571478903,-0.3849728521097,0.3849728521097
polar1m,38,0,O,15.02828857,9.23567975,12.24043243,-2.0,1.155861,-0.844139,-0.0835194438696,0.7606195561304,0.7606195561304
polar1m,38,1,O,8.88243346,13.20524369,9.42164788,-2.0,1.18305,-0.8169500000000001,-0.0283000618219,0.7886499381781,0.7886499381781
polar1m,38,2,O,13.60040549,9.52111663,9.59880113,-2.0,1.259517,-0.740483,-0.0414978563786,0.6989851436214,0.6989851436214
polar1m,38,3,H,14.72052892,11.2828293,12.82830173,1.0,0.406097,0.406097,0.0326713547111,-0.3734256452889,0.3734256452889
polar1m,38,4,O,12.627178,10.41125008,12.55529295,-2.0,1.331303,-0.6686970000000001,-0.0286414176226,0.6400555823774001,0.6400555823774001
polar1m,38,5,H,14.53852506,7.59425028,9.65847253,1.0,0.448204,0.448204,0.0320518687367,-0.4161521312633,0.4161521312633
polar1m,38,6,H,14.16453795,12.40924273,11.70818272,1.0,0.426118,0.426118,0.0208326205611,-0.4052853794389,0.4052853794389
polar1m,38,7,H,9.44147592,13.85042676,9.7542302,1.0,0.406884,0.406884,0.0165181905031,-0.39036580949690003,0.39036580949690003
polar1m,38,8,H,10.13472159,10.75261941,12.23817359,1.0,0.309277,0.309277,0.010463193059,-0.298813806941,0.298813806941
polar1m,38,9,H,13.15437942,9.02101996,8.38978698,1.0,0.318118,0.318118,0.0492579489946,-0.2688600510054,0.2688600510054
polar1m,38,10,H,10.95559087,14.78837799,12.875396,1.0,0.407545,0.407545,0.0239303261042,-0.3836146738958,0.3836146738958
polar1m,38,11,H,11.41174837,14.78273366,9.26050292,1.0,0.398211,0.398211,0.0217554848641,-0.3764555151359,0.3764555151359
polar1m,38,12,H,12.98763777,11.25075923,11.84539034,1.0,0.32983,0.32983,0.0583648756146,-0.2714651243854,0.2714651243854
polar1m,38,13,H,13.42210257,10.34240721,13.10911381,1.0,0.386458,0.386458,0.0233344640583,-0.36312353594170005,0.36312353594170005
polar1m,38,14,H,8.9486252,11.16134524,11.33086768,1.0,0.36396,0.36396,0.0100396722555,-0.3539203277445,0.3539203277445
polar1m,38,15,H,7.01419771,11.18273834,11.06754709,1.0,0.398971,0.398971,0.0274522602558,-0.3715187397442,0.3715187397442
polar1m,38,16,H,16.0950976,7.82383192,10.11457419,1.0,0.442162,0.442162,0.0247791130096,-0.4173828869904,0.4173828869904
polar1m,38,17,H,12.0,12.0,12.0,1.0,0.241157,0.241157,0.347468167543,0.10631116754299996,0.10631116754299996
polar1m,38,18,H,9.03634994,12.30136968,13.05455451,1.0,0.355644,0.355644,0.0198107287288,-0.3358332712712,0.3358332712712
polar1m,38,19,O,9.85300421,10.62374896,11.27247742,-2.0,1.135295,-0.8647050000000001,-0.18698862195,0.6777163780500001,0.6777163780500001
polar1m,38,20,H,15.10124554,10.291893,12.04521411,1.0,0.361787,0.361787,0.0199801772833,-0.34180682271670004,0.34180682271670004
polar1m,38,21,H,11.19319723,10.72674997,13.92121933,1.0,0.363601,0.363601,0.0211894623935,-0.3424115376065,0.3424115376065
polar1m,38,22,H,9.22084296,12.83842503,8.60925544,1.0,0.430113,0.430113,0.0242818575352,-0.4058311424648,0.4058311424648
polar1m,38,23,O,14.63148985,11.57893886,11.91464857,-2.0,1.279677,-0.720323,0.00499722361565,0.7253202236156501,0.7253202236156501
polar1m,38,24,H,7.96788864,12.25977282,10.32294148,1.0,0.380724,0.380724,0.0314340367913,-0.3492899632087,0.3492899632087
polar1m,38,25,O,15.38444528,8.01659605,9.52831016,-2.0,1.282045,-0.7179549999999999,0.119055010378,0.8370100103779999,0.8370100103779999
polar1m,38,26,H,11.72308532,12.48372678,10.62469786,1.0,0.406906,0.406906,0.0194208696485,-0.3874851303515,0.3874851303515
polar1m,38,27,H,11.97736659,13.71040849,12.81974002,1.0,0.356655,0.356655,0.0114437416196,-0.3452112583804,0.3452112583804
polar1m,38,28,O,11.84635555,14.6120052,12.40809431,-2.0,1.297035,-0.7029650000000001,-0.0301936157048,0.6727713842952001,0.6727713842952001
polar1m,38,29,O,10.44997746,11.50770946,14.07581504,-2.0,1.292554,-0.707446,-0.0300480350852,0.6773979649148,0.6773979649148
polar1m,38,30,O,12.84094983,12.09308966,15.12040587,-2.0,1.267505,-0.7324949999999999,-0.0428963936865,0.6895986063134999,0.6895986063134999
polar1m,38,31,O,7.85568213,11.71919721,11.22129551,-2.0,1.313306,-0.6866939999999999,0.0741180032492,0.7608120032492,0.7608120032492
polar1m,38,32,H,12.65868579,8.15465464,6.73510043,1.0,0.360193,0.360193,0.0142110846937,-0.34598191530629996,0.34598191530629996
polar1m,38,33,H,11.2974491,14.61191152,10.76746618,1.0,0.363347,0.363347,0.0143260583282,-0.3490209416718,0.3490209416718
polar1m,38,34,O,8.95172649,13.22948108,12.66440536,-2.0,1.216142,-0.7838579999999999,-0.0551063977182,0.7287516022817999,0.7287516022817999
polar1m,38,35,O,10.65554634,14.69352897,9.94455531,-2.0,1.270131,-0.7298690000000001,-0.0260326564312,0.7038363435688001,0.7038363435688001
polar1m,38,36,H,12.42880644,12.15783469,14.19429168,1.0,0.340222,0.340222,0.00908395648003,-0.33113804351997,0.33113804351997
polar1m,38,37,H,13.3325197,13.05077,15.25166872,1.0,0.372969,0.372969,0.0204166732728,-0.3525523267272,0.3525523267272
polar1m,38,38,H,13.20346546,9.75205282,10.48139406,1.0,0.381714,0.381714,0.0147999748588,-0.3669140251412,0.3669140251412
polar1m,38,39,H,14.74551134,9.1887541,9.60301624,1.0,0.36338,0.36338,0.0573078468442,-0.3060721531558,0.3060721531558
polar1m,38,40,O,12.62622482,12.54733403,10.50064878,-2.0,1.309174,-0.6908259999999999,-0.39282476902,0.2980012309799999,0.2980012309799999
polar1m,38,41,H,9.57003776,11.10484667,13.82157504,1.0,0.380695,0.380695,0.0270391143858,-0.3536558856142,0.3536558856142
polar1m,38,42,H,9.27634815,13.13267526,11.81429297,1.0,0.391623,0.391623,0.0163398645818,-0.3752831354182,0.3752831354182
polar1m,38,43,O,12.7623841,9.05543223,7.15430043,-2.0,1.09814,-0.9018600000000001,-0.288331121206,0.6135288787940001,0.6135288787940001
polar1m,38,44,H,15.92264436,9.06663112,12.19312896,1.0,0.416702,0.416702,0.0162051599473,-0.40049684005270003,0.40049684005270003
polar1m,39,0,O,15.02076178,9.36584029,12.13729067,-2.0,1.152961,-0.8470390000000001,-0.0467072762549,0.8003317237451001,0.8003317237451001
polar1m,39,1,O,13.60404198,9.62357698,9.52795512,-2.0,1.30807,-0.6919299999999999,0.29735943675,0.9892894367499999,0.9892894367499999
polar1m,39,2,H,14.78340687,11.41683575,12.7273746,1.0,0.406529,0.406529,0.0262445304543,-0.3802844695457,0.3802844695457
polar1m,39,3,O,12.60551381,10.53283331,12.53394526,-2.0,1.342114,-0.657886,0.0904451161623,0.7483311161623,0.7483311161623
polar1m,39,4,H,14.18111805,12.58446272,11.65325407,1.0,0.415185,0.415185,0.0229303836823,-0.39225461631770003,0.39225461631770003
polar1m,39,5,H,10.14513387,10.83518866,12.15255698,1.0,0.32554,0.32554,0.00872881338,-0.31681118662,0.31681118662
polar1m,39,6,H,13.10724346,9.13036888,8.38315442,1.0,0.318913,0.318913,0.0678626000881,-0.25105039991190004,0.25105039991190004
polar1m,39,7,H,10.98736423,14.94368766,12.91679277,1.0,0.379675,0.379675,0.0188686084002,-0.3608063915998,0.3608063915998
polar1m,39,8,H,13.03788255,11.26679851,11.85677228,1.0,0.350314,0.350314,0.0489268414676,-0.3013871585324,0.3013871585324
polar1m,39,9,H,13.46494595,10.49614293,13.17336396,1.0,0.362536,0.362536,0.0255132932216,-0.3370227067784,0.3370227067784
polar1m,39,10,H,9.14960339,11.43144772,11.28113702,1.0,0.384228,0.384228,0.00926922261715,-0.37495877738285,0.37495877738285
polar1m,39,11,H,7.10643044,11.43305602,11.07972566,1.0,0.477439,0.477439,0.0207221545279,-0.4567168454721,0.4567168454721
polar1m,39,12,H,12.0,12.0,12.0,1.0,0.231115,0.231115,0.324446380138,0.09333138013799999,0.09333138013799999
polar1m,39,13,O,9.82687862,10.71752956,11.1882018,-2.0,1.143538,-0.8564620000000001,-0.102357834578,0.7541041654220001,0.7541041654220001
polar1m,39,14,H,15.11631588,10.21626522,11.97889708,1.0,0.415012,0.415012,0.0130563117564,-0.4019556882436,0.4019556882436
polar1m,39,15,H,11.09409758,10.77263139,14.08811785,1.0,0.376746,0.376746,0.017690712586,-0.359055287414,0.359055287414
polar1m,39,16,O,14.60941069,11.66569825,11.85717935,-2.0,1.269419,-0.7305809999999999,-0.0181124955416,0.7124685044583999,0.7124685044583999
polar1m,39,17,H,8.00823003,12.38915888,10.18065384,1.0,0.386836,0.386836,0.0312913805246,-0.3555446194754,0.3555446194754
polar1m,39,18,H,11.68318262,12.50505049,10.37354704,1.0,0.400248,0.400248,0.010494209826,-0.38975379017399997,0.38975379017399997
polar1m,39,19,H,11.92806723,13.89671425,12.63780309,1.0,0.393589,0.393589,0.00794411078095,-0.38564488921905005,0.38564488921905005
polar1m,39,20,O,11.82033014,14.74007788,12.32151979,-2.0,1.208001,-0.7919989999999999,-0.0438764095306,0.7481225904693999,0.7481225904693999
polar1m,39,21,O,10.44966506,11.60284689,14.03072489,-2.0,1.283851,-0.7161489999999999,-0.0299432575703,0.6862057424296999,0.6862057424296999
polar1m,39,22,O,12.81778066,12.2066099,15.04511894,-2.0,1.210425,-0.7895749999999999,-0.0430910214782,0.7464839785217999,0.7464839785217999
polar1m,39,23,O,7.8592399,11.8396852,11.15882639,-2.0,1.27796,-0.72204,0.0229129716754,0.7449529716754,0.7449529716754
polar1m,39,24,H,12.56962082,8.30391457,6.66186389,1.0,0.346424,0.346424,0.0112106800079,-0.3352133199921,0.3352133199921
polar1m,39,25,H,12.41309428,12.27496948,14.16706454,1.0,0.368623,0.368623,0.00883868336678,-0.35978431663321997,0.35978431663321997
polar1m,39,26,H,13.2257091,13.1012022,15.33980327,1.0,0.402608,0.402608,0.0185975488275,-0.38401045117250004,0.38401045117250004
polar1m,39,27,H,13.11424419,9.79439097,10.36804112,1.0,0.42566,0.42566,0.0208225399256,-0.40483746007439997,0.40483746007439997
polar1m,39,28,H,14.49238462,9.30316558,9.5090373,1.0,0.445706,0.445706,0.0249908734113,-0.4207151265887,0.4207151265887
polar1m,39,29,O,12.64322869,12.63186594,10.45847895,-2.0,1.289754,-0.7102459999999999,-0.455204129219,0.25504187078099994,0.25504187078099994
polar1m,39,30,H,9.55428571,11.09065539,13.85005171,1.0,0.382422,0.382422,0.0214421804994,-0.3609798195006,0.3609798195006
polar1m,39,31,O,12.75593513,9.22917859,7.07000305,-2.0,1.109678,-0.8903220000000001,-0.449862092733,0.4404599072670001,0.4404599072670001
polar1m,39,32,H,15.98661727,9.19903377,12.12739412,1.0,0.408882,0.408882,0.0185449272394,-0.39033707276060003,0.39033707276060003
polar1m,40,0,H,10.51647556,12.09969876,6.47000556,1.0,0.441645,0.441645,0.0405116714537,-0.4011333285463,0.4011333285463
polar1m,40,1,H,11.16566502,14.25053969,9.35611645,1.0,0.381183,0.381183,0.0292403772473,-0.3519426227527,0.3519426227527
polar1m,40,2,O,7.6554272,12.00865242,12.27526221,-2.0,1.382,-0.6180000000000001,0.0612076595426,0.6792076595426001,0.6792076595426001
polar1m,40,3,O,16.00539792,13.92581498,15.38297271,-2.0,1.201188,-0.7988120000000001,-0.0401016585529,0.7587103414471,0.7587103414471
polar1m,40,4,H,16.25139955,14.8313303,15.58007863,1.0,0.422268,0.422268,0.0248721744865,-0.3973958255135,0.3973958255135
polar1m,40,5,O,11.97296894,8.56191051,8.88353384,-2.0,1.268368,-0.7316320000000001,-0.0190652087331,0.7125667912669,0.7125667912669
polar1m,40,6,H,15.62859563,9.01422896,11.76245783,1.0,0.410369,0.410369,0.0201471913606,-0.3902218086394,0.3902218086394
polar1m,40,7,O,11.20427411,8.23380193,16.82774755,-2.0,1.395255,-0.6047450000000001,0.718935966492,1.3236809664920002,1.3236809664920002
polar1m,40,8,H,14.15914252,11.71386238,12.60812816,1.0,0.407627,0.407627,0.0479074642062,-0.3597195357938,0.3597195357938
polar1m,40,9,H,14.20203092,13.75763173,14.77395705,1.0,0.432388,0.432388,0.0280460603535,-0.4043419396465,0.4043419396465
polar1m,40,10,O,10.24797823,11.54416797,12.05273363,-2.0,1.252791,-0.747209,-0.0204812064767,0.7267277935233,0.7267277935233
polar1m,40,11,H,9.44649772,11.22042221,12.00364487,1.0,0.418408,0.418408,0.0301145240664,-0.3882934759336,0.3882934759336
polar1m,40,12,H,14.68959631,11.03016353,10.05881774,1.0,0.382138,0.382138,0.0173658840358,-0.3647721159642,0.3647721159642
polar1m,40,13,H,11.53948422,9.8788404,10.63662047,1.0,0.399063,0.399063,0.0350813530385,-0.3639816469615,0.3639816469615
polar1m,40,14,H,12.03676952,12.87155619,13.31713463,1.0,0.344377,0.344377,0.0135046467185,-0.3308723532815,0.3308723532815
polar1m,40,15,O,10.89943839,14.81776896,11.22859136,-2.0,1.386402,-0.6135980000000001,0.675958752632,1.289556752632,1.289556752632
polar1m,40,16,H,16.82426539,9.60173168,12.00649462,1.0,0.443915,0.443915,0.0286868885159,-0.4152281114841,0.4152281114841
polar1m,40,17,H,12.14776525,13.19823191,6.92054777,1.0,0.436494,0.436494,0.0342572294176,-0.4022367705824,0.4022367705824
polar1m,40,18,H,10.24040219,7.38170122,10.18170793,1.0,0.349522,0.349522,0.0191925764084,-0.3303294235916,0.3303294235916
polar1m,40,19,H,13.50482327,12.68222339,13.86201621,1.0,0.364853,0.364853,0.0135683435947,-0.3512846564053,0.3512846564053
polar1m,40,20,O,10.98373582,6.74740578,9.87032139,-2.0,1.115629,-0.884371,-0.0624671988189,0.8219038011811001,0.8219038011811001
polar1m,40,21,H,10.99815833,15.59956485,10.74587236,1.0,0.485424,0.485424,0.044941291213,-0.440482708787,0.440482708787
polar1m,40,22,H,12.0,12.0,12.0,1.0,0.287539,0.287539,0.0744629204273,-0.21307607957269997,0.21307607957269997
polar1m,40,23,H,10.43196357,15.00770912,12.19856104,1.0,0.480346,0.480346,0.0551183968782,-0.42522760312179997,0.42522760312179997
polar1m,40,24,O,12.14438486,9.44795249,11.25327059,-2.0,1.352026,-0.647974,0.0063509568572,0.6543249568572,0.6543249568572
polar1m,40,25,O,11.25790667,13.13406616,13.91916611,-2.0,1.198496,-0.801504,-0.0633363574743,0.7381676425257,0.7381676425257
polar1m,40,26,H,13.11845829,8.50969411,14.83701208,1.0,0.408716,0.408716,0.0287572070956,-0.37995879290440004,0.37995879290440004
polar1m,40,27,O,12.34699021,12.95386015,11.12805742,-2.0,1.244036,-0.7559640000000001,-0.384649425745,0.3713145742550001,0.3713145742550001
polar1m,40,28,H,12.53989933,10.38486123,12.51123882,1.0,0.352595,0.352595,0.0108666568995,-0.3417283431005,0.3417283431005
polar1m,40,29,O,10.90244443,13.32165123,9.18997987,-2.0,1.271294,-0.7287060000000001,0.0951878800988,0.8238938800988,0.8238938800988
polar1m,40,30,H,11.65378832,8.51960206,15.82765973,1.0,0.383685,0.383685,0.0528519675136,-0.3308330324864,0.3308330324864
polar1m,40,31,O,14.88261286,11.90375112,10.33923524,-2.0,1.194348,-0.805652,-0.0462408922613,0.7594111077387,0.7594111077387
polar1m,40,32,H,10.87460398,12.32662515,13.95124341,1.0,0.401237,0.401237,0.014479778707,-0.386757221293,0.386757221293
polar1m,40,33,H,15.38426564,14.11130121,14.58560224,1.0,0.363043,0.363043,0.0200869776309,-0.3429560223691,0.3429560223691
polar1m,40,34,H,8.28916816,11.20137144,12.4221751,1.0,0.364721,0.364721,0.0393005125225,-0.3254204874775,0.3254204874775
polar1m,40,35,O,10.67197786,10.17477867,14.46126225,-2.0,1.249055,-0.750945,-0.0338788516819,0.7170661483181,0.7170661483181
polar1m,40,36,H,10.84512624,9.90613326,13.58324838,1.0,0.386415,0.386415,0.021635055542,-0.364779944458,0.364779944458
polar1m,40,37,H,12.00659626,9.29743067,9.57836456,1.0,0.350016,0.350016,0.0223561115563,-0.3276598884437,0.3276598884437
polar1m,40,38,H,11.75488761,8.94430802,14.02776967,1.0,0.374691,0.374691,0.0222733728588,-0.3524176271412,0.3524176271412
polar1m,40,39,O,14.91743232,10.94241802,12.67389222,-2.0,1.465496,-0.5345040000000001,0.638446509838,1.172950509838,1.172950509838
polar1m,40,40,H,5.44253689,10.52230762,13.10919114,1.0,0.33394,0.33394,0.0218321718276,-0.3121078281724,0.3121078281724
polar1m,40,41,H,11.60073945,14.14234199,11.07644417,1.0,0.39959,0.39959,0.0234592482448,-0.3761307517552,0.3761307517552
polar1m,40,42,H,13.99973766,12.14783899,10.78483879,1.0,0.346817,0.346817,0.00865136086941,-0.33816563913059,0.33816563913059
polar1m,40,43,O,11.33497787,12.56529967,7.0667189,-2.0,1.287876,-0.712124,0.0184019729495,0.7305259729495,0.7305259729495
polar1m,40,44,O,14.27412164,12.9162723,14.37406007,-2.0,1.211644,-0.7883560000000001,-0.0338759794831,0.7544800205169001,0.7544800205169001
polar1m,40,45,H,10.92338162,13.24471888,8.22931532,1.0,0.407433,0.407433,0.0201325938106,-0.3873004061894,0.3873004061894
polar1m,40,46,O,5.74730693,10.75693189,12.10185209,-2.0,1.131211,-0.868789,-0.138725697994,0.730063302006,0.730063302006
polar1m,40,47,H,12.46022156,8.50844215,8.07296347,1.0,0.457082,0.457082,0.0284247919917,-0.4286572080083,0.4286572080083
polar1m,40,48,H,11.85005349,7.81265596,17.40741894,1.0,0.49581,0.49581,0.0464995354414,-0.44931046455859996,0.44931046455859996
polar1m,40,49,H,14.91661956,10.83802724,13.60592416,1.0,0.464011,0.464011,0.0402169376612,-0.4237940623388,0.4237940623388
polar1m,40,50,O,12.76956817,11.09563585,13.00393901,-2.0,1.083021,-0.916979,-0.621567249298,0.295411750702,0.295411750702
polar1m,40,51,H,7.88627782,12.37990567,13.13284362,1.0,0.43212,0.43212,0.0293517112732,-0.4027682887268,0.4027682887268
polar1m,40,52,H,13.15967267,9.39636963,10.86920163,1.0,0.388906,0.388906,0.0356645360589,-0.35324146394109995,0.35324146394109995
polar1m,40,53,H,14.73951652,9.96884664,12.34487455,1.0,0.381052,0.381052,0.0477806143463,-0.3332713856537,0.3332713856537
polar1m,40,54,H,6.5819514,11.33531771,12.31992921,1.0,0.371632,0.371632,0.00555795431137,-0.36607404568863,0.36607404568863
polar1m,40,55,H,11.36459706,10.81812856,14.71865183,1.0,0.406135,0.406135,0.0218527726829,-0.38428222731710004,0.38428222731710004
polar1m,40,56,O,16.28101122,8.87970486,12.32880392,-2.0,1.202162,-0.797838,-0.0213153287768,0.7765226712232001,0.7765226712232001
polar1m,40,57,H,11.48438611,7.36497691,9.5935003,1.0,0.423002,0.423002,0.00952960550785,-0.41347239449215,0.41347239449215
polar1m,40,58,H,10.78587421,10.87104232,11.65790887,1.0,0.364548,0.364548,0.0210564378649,-0.34349156213509996,0.34349156213509996
polar1m,40,59,O,12.20227378,8.16569841,14.5259252,-2.0,1.344876,-0.655124,0.0124683827162,0.6675923827162,0.6675923827162
polar1m,40,60,H,10.37300734,7.70508309,16.53404058,1.0,0.48568,0.48568,0.0505097918212,-0.4351702081788,0.4351702081788
polar1m,40,61,H,11.51203995,12.71759155,10.23615722,1.0,0.332387,0.332387,0.0586002916098,-0.2737867083902,0.2737867083902
polar1m,41,0,H,10.44571514,11.88772161,6.27555137,1.0,0.422002,0.422002,0.0362936779857,-0.3857083220143,0.3857083220143
polar1m,41,1,H,11.16392683,13.8790396,9.32105255,1.0,0.38241,0.38241,0.0223211422563,-0.36008885774370003,0.36008885774370003
polar1m,41,2,O,7.5364936,11.67959255,12.22445873,-2.0,1.412151,-0.5878490000000001,0.106316395104,0.6941653951040001,0.6941653951040001
polar1m,41,3,O,15.91755861,13.57419211,15.27589722,-2.0,1.126207,-0.873793,-0.0531774759293,0.8206155240707,0.8206155240707
polar1m,41,4,H,16.13246239,14.44479522,15.53994868,1.0,0.411751,0.411751,0.0192148163915,-0.39253618360849996,0.39253618360849996
polar1m,41,5,H,8.50761106,12.21981044,10.90227331,1.0,0.364619,0.364619,0.0170786753297,-0.34754032467030005,0.34754032467030005
polar1m,41,6,O,11.90665676,8.23870476,8.79262348,-2.0,1.271624,-0.7283759999999999,0.0930422469974,0.8214182469974,0.8214182469974
polar1m,41,7,H,15.45636398,8.73560567,11.45198808,1.0,0.323051,0.323051,0.023994859308,-0.299056140692,0.299056140692
polar1m,41,8,H,14.11052581,15.91760524,14.16247278,1.0,0.332392,0.332392,0.0586829483509,-0.27370905164910003,0.27370905164910003
polar1m,41,9,H,14.10151653,11.15051695,12.51284694,1.0,0.409132,0.409132,0.0239900872111,-0.3851419127889,0.3851419127889
polar1m,41,10,H,14.07551616,13.40121894,14.68734974,1.0,0.39148,0.39148,0.0200308263302,-0.3714491736698,0.3714491736698
polar1m,41,11,H,13.16903624,15.73876722,15.17084445,1.0,0.456104,0.456104,0.0202756263316,-0.4358283736684,0.4358283736684
polar1m,41,12,O,10.23521616,11.20305988,12.01119178,-2.0,1.330635,-0.669365,-0.024659588933,0.644705411067,0.644705411067
polar1m,41,13,H,9.24590313,10.85762873,12.01066979,1.0,0.32029,0.32029,0.0393651463091,-0.28092485369090003,0.28092485369090003
polar1m,41,14,H,14.50769313,10.66001302,9.95963556,1.0,0.357666,0.357666,0.0143166575581,-0.34334934244189996,0.34334934244189996
polar1m,41,15,H,11.54383752,9.59082885,10.55375582,1.0,0.392615,0.392615,0.0310588367283,-0.3615561632717,0.3615561632717
polar1m,41,16,H,12.03186391,12.50365141,13.23482126,1.0,0.318552,0.318552,0.0213649310172,-0.2971870689828,0.2971870689828
polar1m,41,17,O,10.76895051,14.41977405,11.14859308,-2.0,1.400362,-0.5996379999999999,0.567284107208,1.1669221072079998,1.1669221072079998
polar1m,41,18,H,16.85591073,9.14814566,11.90319255,1.0,0.430823,0.430823,0.0233217068017,-0.40750129319830003,0.40750129319830003
polar1m,41,19,H,12.10846119,12.78021605,6.85803339,1.0,0.430851,0.430851,0.0313471071422,-0.39950389285779997,0.39950389285779997
polar1m,41,20,H,10.22630572,6.85489829,10.17665937,1.0,0.404275,0.404275,0.0169124919921,-0.3873625080079,0.3873625080079
polar1m,41,21,H,13.38127141,12.2417726,13.76891421,1.0,0.332125,0.332125,0.0148517116904,-0.3172732883096,0.3172732883096
polar1m,41,22,O,10.9076976,6.42744858,9.76755942,-2.0,1.044667,-0.955333,-0.179200515151,0.776132484849,0.776132484849
polar1m,41,23,H,10.87454658,15.26098864,10.67407681,1.0,0.4558,0.4558,0.0401526391506,-0.41564736084939996,0.41564736084939996
polar1m,41,24,H,12.0,12.0,12.0,1.0,0.306865,0.306865,0.026934184134,-0.279930815866,0.279930815866
polar1m,41,25,H,10.24977097,14.76675048,11.89604328,1.0,0.462941,0.462941,0.0411824136972,-0.4217585863028,0.4217585863028
polar1m,41,26,O,12.00724257,9.06407674,11.17805058,-2.0,1.33402,-0.66598,0.015563853085,0.681543853085,0.681543853085
polar1m,41,27,O,11.16472231,12.76450755,13.81658091,-2.0,1.208546,-0.7914540000000001,-0.081297583878,0.7101564161220001,0.7101564161220001
polar1m,41,28,O,12.31165681,12.57653329,11.05200333,-2.0,1.327362,-0.6726380000000001,-0.108587309718,0.5640506902820001,0.5640506902820001
polar1m,41,29,H,12.20642761,9.9516834,12.42614197,1.0,0.313905,0.313905,0.0137295871973,-0.3001754128027,0.3001754128027
polar1m,41,30,O,10.89431958,12.97291911,9.052416,-2.0,1.241704,-0.7582960000000001,-0.00150832533836,0.7567876746616401,0.7567876746616401
polar1m,41,31,O,13.49408182,14.3351333,12.84419065,-2.0,1.195996,-0.8040039999999999,-0.0531107932329,0.7508932067670999,0.7508932067670999
polar1m,41,32,H,9.35919108,13.02518818,11.75769498,1.0,0.297426,0.297426,0.0216963104904,-0.27572968950960003,0.27572968950960003
polar1m,41,33,O,14.79773337,11.53904991,10.2833159,-2.0,1.1982,-0.8018000000000001,-0.0479729250073,0.7538270749927001,0.7538270749927001
polar1m,41,34,H,10.93004459,11.82619648,13.71163805,1.0,0.385575,0.385575,0.0167116858065,-0.3688633141935,0.3688633141935
polar1m,41,35,H,15.38233773,13.58119077,14.55860035,1.0,0.404396,0.404396,0.015559092164,-0.388836907836,0.388836907836
polar1m,41,36,H,8.08013709,10.73408492,12.25137091,1.0,0.380916,0.380916,0.0617110952735,-0.3192049047265,0.3192049047265
polar1m,41,37,H,11.8759835,8.90963406,9.39651432,1.0,0.405732,0.405732,0.0296155773103,-0.37611642268969997,0.37611642268969997
polar1m,41,38,O,14.84319174,10.61419979,12.61420267,-2.0,1.502984,-0.4970159999999999,0.628662705421,1.125678705421,1.125678705421
polar1m,41,39,H,5.35770151,10.15957505,12.91125025,1.0,0.393118,0.393118,0.0189766362309,-0.3741413637691,0.3741413637691
polar1m,41,40,H,11.5098997,13.60074875,11.25727816,1.0,0.36968,0.36968,0.0549238473177,-0.3147561526823,0.3147561526823
polar1m,41,41,H,13.99161808,11.78906335,10.7143697,1.0,0.385048,0.385048,0.00955325365067,-0.37549474634933,0.37549474634933
polar1m,41,42,O,11.2282207,12.2283446,6.98915043,-2.0,1.315409,-0.684591,0.0362776443362,0.7208686443361999,0.7208686443361999
polar1m,41,43,O,14.2159807,12.55317621,14.3150758,-2.0,1.227612,-0.7723880000000001,-0.0636321008205,0.7087558991795001,0.7087558991795001
polar1m,41,44,O,9.08987629,12.99140521,10.70874636,-2.0,1.247278,-0.7527219999999999,-0.0592046305537,0.6935173694462999,0.6935173694462999
polar1m,41,45,H,10.80426788,12.56634736,8.20061127,1.0,0.41238,0.41238,0.017461784184,-0.394918215816,0.394918215816
polar1m,41,46,O,5.65462391,10.39662697,12.02670392,-2.0,1.0718,-0.9281999999999999,-0.188444316387,0.7397556836129999,0.7397556836129999
polar1m,41,47,H,12.32285547,8.18866445,7.97100674,1.0,0.476773,0.476773,0.0300970561802,-0.4466759438198,0.4466759438198
polar1m,41,48,H,14.80219366,10.29052434,13.6460781,1.0,0.44855,0.44855,0.0510767586529,-0.3974732413471,0.3974732413471
polar1m,41,49,O,13.80055174,15.1269529,15.03208322,-2.0,1.349056,-0.650944,0.000442445278168,0.6513864452781679,0.6513864452781679
polar1m,41,50,O,12.69950494,10.79101824,12.89216107,-2.0,1.090308,-0.909692,-0.733249247074,0.17644275292599998,0.17644275292599998
polar1m,41,51,H,7.8354763,12.10907499,12.9688537,1.0,0.459861,0.459861,0.0343709513545,-0.4254900486455,0.4254900486455
polar1m,41,52,H,12.90690712,8.97105714,10.8520257,1.0,0.411011,0.411011,0.0281212590635,-0.3828897409365,0.3828897409365
polar1m,41,53,H,14.58534873,9.5150771,12.24695226,1.0,0.349759,0.349759,0.0782768279314,-0.2714821720686,0.2714821720686
polar1m,41,54,H,6.49088157,11.04579668,12.17839432,1.0,0.370259,0.370259,0.0102023109794,-0.3600566890206,0.3600566890206
polar1m,41,55,O,16.17487768,8.49011264,12.21761446,-2.0,1.315774,-0.684226,-0.019546225667,0.664679774333,0.664679774333
polar1m,41,56,H,11.4883374,7.2607777,9.42885244,1.0,0.366816,0.366816,0.00721146166325,-0.35960453833675,0.35960453833675
