run_id,observable,mean,std,naive_se,block_se,block_size_frames,n_blocks,tau_int_frames,tau_se,n_used_frames,target_pressure_GPa,target_density_g_cm3,target_temperature_K
r08_cold_w,pressure_GPa,1.7950957028412045,0.964150681019579,0.2674072859761244,0.33543843774403564,2,6,2.1777742451781466,0.5580776918804187,13,15.0,0.405,1640.0
r08_cold_w,density_g_cm3,0.599120800238924,0.13988524749939685,0.03879718711846509,0.053725192046073775,2,6,2.590242560528412,0.08830503251444106,13,15.0,0.405,1640.0
r08_cold_w,temperature_K,1677.4485417257356,89.15947659093042,24.728389580163917,35.70138580089583,2,6,1.5922868544617,44.128735887694816,13,15.0,0.405,1640.0
